report_month,ministry,sector,sl_no,project_name,implementing_agency,project_code,state,approval_date,start_date,original_completion_date,revised_completion_date,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,cost_overrun_pct,expenditure_original_cost_pct,expenditure_revised_cost_pct,progress_expenditure_gap_pct,project_age_months,planned_duration_months,remaining_duration_months,remaining_progress_pct,schedule_slippage_months,completion_date_revised_flag,monthly_progress_change_pct,monthly_expenditure_change_cr,monthly_revised_cost_change_cr,monthly_cost_growth_pct,progress_velocity_pct_per_month,expenditure_growth_pct,required_progress_velocity_pct_per_month,velocity_gap_pct_points,report_month_dt,approval_date_dt,start_date_dt,original_completion_date_dt,revised_completion_date_dt,max_available_horizon,gap_to_next_snapshot,prev_cost_overrun_pct,prev_physical_progress_pct,prev_completion_revised_flag,cost_overrun_trend_1m,progress_trend_1m,rolling_progress_velocity_3m,rolling_cost_growth_3m,rolling_expenditure_growth_3m,snapshots_so_far,next_cost_overrun_pct,next_completion_revised_flag,next_schedule_slippage_months,y_cost_risk_1m,y_schedule_risk_1m,y_combined_risk_1m,y_cost_overrun_actual_next,expected_progress_pct,progress_gap_enhanced_pct,prev_overall_risk_proxy,prev_progress_gap_enhanced_pct,progress_gap_change_1m,prev_expenditure_pct,expenditure_progress_efficiency_gap,prev_expenditure_progress_efficiency_gap,efficiency_gap_change_1m,prev_progress_velocity,progress_velocity_change_1m,prev_expenditure_growth,expenditure_growth_change_1m,financial_efficiency_risk,progress_risk,data_quality_score
2026-06,Ministry of Housing & Urban Affairs,Urban Public Transport,253,DMRTS Phase - IV [3 Priority Corridors],Delhi Metro Rail Corporation Limited [DMRC],702632,Delhi,07/2019,07/2019,03/2025,12/2026,24948.65,24948.7,21041.39,82.2,0.000200411645517,84.3387918785,84.3386228541,2.1386228541,83.02,68.01,6.01,17.8,21.03,1,0.88,495.53,0.0,0.0,0.88,2.41182408524,2.96173044925,-2.08173044925,2026-06-01,2019-07-01,2019-07-01,2025-03-01,2026-12-01,1,1.0,0.000200411645517,81.32,1.0,0.0,0.8800000000000097,2.4,0.0,3.933905931208333,10,0.0,1.0,21.03,0.0,0.0,0.0,0.0,93.25842696629213,11.058426966292132,,10.81483146067417,0.24359550561796084,82.3525922244,2.138791878500001,1.0325922244000054,1.1061996540999957,0.76,0.12,0.958736164515,1.4530879207250003,0.6058987882808123,0.4255381784348796,0.9466447508944658
2026-07,Ministry of Housing & Urban Affairs,Urban Public Transport,253,DMRTS Phase - IV [3 Priority Corridors],Delhi Metro Rail Corporation Limited [DMRC],702632,Delhi,07/2019,07/2019,03/2025,12/2026,24948.65,24948.65,21420.76,83.46,0.0,85.8593951977,85.8593951977,2.39939519774,84.01,68.01,5.03,16.54,21.03,1,1.26,379.37,-0.0499999999993,-0.00020041124387,1.26,1.80297024103,3.28827037773,-2.02827037773,2026-07-01,2019-07-01,2019-07-01,2025-03-01,2026-12-01,0,,0.000200411645517,82.2,1.0,-0.000200411645517,1.259999999999991,0.9666666666666668,-6.680374795666666e-05,1.724510163595,11,,,,,,,,94.3820224719101,10.922022471910111,,11.058426966292132,-0.1364044943820204,84.3387918785,2.3993951977000023,2.138791878500001,0.26060331920000124,0.88,0.38,2.41182408524,-0.6088538442100002,0.5709791633405877,0.41891658706405455,0.9584468902156401
2025-07,Ministry of Housing & Urban Affairs,Urban Public Transport,277,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,,06/2025,,30274.0,30274.0,25812.26,86.0,0.0,85.2621391293,85.2621391293,-0.737860870714,,,,14.0,,0,,,,,,,,,2025-07-01,2019-03-01,,2025-06-01,,6,1.0,,,,,,,,,1,0.0,1.0,2.0,0.0,1.0,1.0,0.0,,,,,,,-0.7378608707000041,,,,,,,0.5498020776778784,0.4540855268656197,0.2604461576702535
2025-08,Ministry of Housing & Urban Affairs,Urban Public Transport,268,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,08/2025,30274.0,30274.0,26325.73,95.0,0.0,86.9582149699,86.9582149699,-8.04178503006,77.04,75.04,0.0,5.0,2.0,1,,,,,,,,,2025-08-01,2019-03-01,2019-03-01,2025-06-01,2025-08-01,5,1.0,0.0,86.0,0.0,0.0,9.0,,,,2,0.0,1.0,4.01,0.0,1.0,1.0,0.0,100.0,5.0,,,,85.2621391293,-8.041785030100002,-0.7378608707000041,-7.3039241593999975,,,,,0.4041057767431129,0.3754109090463556,0.48908840452012164
2025-09,Ministry of Housing & Urban Affairs,Urban Public Transport,275,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,10/2025,30274.0,30274.0,26612.45,95.0,0.0,87.9052982757,87.9052982757,-7.09470172425,78.06,75.04,0.99,5.0,4.01,1,0.0,286.72,0.0,0.0,0.0,1.08912459408,5.05050505051,-5.05050505051,2025-09-01,2019-03-01,2019-03-01,2025-06-01,2025-10-01,4,1.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,1.08912459408,3,0.0,1.0,4.01,0.0,0.0,0.0,0.0,98.73417721518987,3.7341772151898738,,5.0,-1.2658227848101262,86.9582149699,-7.094701724299995,-8.041785030100002,0.9470833058000068,,,,,0.5558181836099375,0.26877853102255367,0.6929617407183404
2025-10,Ministry of Housing & Urban Affairs,Urban Public Transport,277,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,10/2025,30274.0,30274.0,26612.45,95.0,0.0,87.9052982757,87.9052982757,-7.09470172425,79.05,75.04,0.0,5.0,4.01,1,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-10-01,2019-03-01,2019-03-01,2025-06-01,2025-10-01,3,1.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,0.54456229704,4,0.0,1.0,6.01,0.0,1.0,1.0,0.0,100.0,5.0,,3.7341772151898738,1.2658227848101262,87.9052982757,-7.094701724299995,-7.094701724299995,0.0,0.0,0.0,1.08912459408,-1.08912459408,0.5171941177457025,0.3754109090463556,0.7025450299052292
2025-11,Ministry of Housing & Urban Affairs,Urban Public Transport,271,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,12/2025,30274.0,30274.0,27060.65,96.0,0.0,89.385776574,89.385776574,-6.61422342604,80.07,75.04,0.99,4.0,6.01,1,1.0,448.2,0.0,0.0,1.0,1.68417413654,4.0404040404,-3.0404040404,2025-11-01,2019-03-01,2019-03-01,2025-06-01,2025-12-01,2,1.0,0.0,95.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.9244329102066668,5,0.0,1.0,7.03,0.0,1.0,1.0,0.0,98.76543209876543,2.76543209876543,,5.0,-2.23456790123457,87.9052982757,-6.614223425999995,-7.094701724299995,0.48047829829999955,0.0,1.0,0.0,1.68417413654,0.5537700701643533,0.2978024415369233,0.8137718820408764
2025-12,Ministry of Housing & Urban Affairs,Urban Public Transport,269,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,01/2026,30274.0,30274.0,27312.17,96.0,0.0,90.2165884918,90.2165884918,-5.78341150822,81.05,75.04,1.02,4.0,7.03,1,0.0,251.52,0.0,0.0,0.0,0.929467695713,3.92156862745,-3.92156862745,2025-12-01,2019-03-01,2019-03-01,2025-06-01,2026-01-01,1,1.0,0.0,96.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.8712139440843334,6,0.0,1.0,8.05,0.0,1.0,1.0,0.0,98.78048780487805,2.7804878048780495,,2.76543209876543,0.015055706112619305,89.385776574,-5.783411508200004,-6.614223425999995,0.8308119177999913,1.0,-1.0,1.68417413654,-0.754706440827,0.5580812647915422,0.32449507663664834,0.8549653959035206
2026-01,Ministry of Housing & Urban Affairs,Urban Public Transport,283,Delhi-Ghaziabad-Meerut Regional Rapid Transit System [RRTS] corridor,National Capital Region Transport Corporation [NCRTC],702633,"Multi-States (Delhi, Uttar Pradesh)",03/2019,03/2019,06/2025,02/2026,30274.0,30274.0,27465.26,96.0,0.0,90.7222699346,90.7222699346,-5.2777300654,82.07,75.04,1.02,4.0,8.05,1,0.0,153.09,0.0,0.0,0.0,0.56051935822,3.92156862745,-3.92156862745,2026-01-01,2019-03-01,2019-03-01,2025-06-01,2026-02-01,0,,0.0,96.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.058053730157667,7,,,,,,,,98.79518072289156,2.7951807228915584,,2.7804878048780495,0.014692918013508915,90.2165884918,-5.277730065399993,-5.783411508200004,0.5056814428000109,0.0,0.0,0.929467695713,-0.36894833749300004,0.5523015964720442,0.29709047695677815,0.8870469367572107
2025-07,Ministry of Housing & Urban Affairs,Urban Public Transport,265,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2016,,03/2021,09/2026,26405.14,30695.1,29477.97,94.0,16.2466853045,111.63724184,96.0347742799,2.03477427993,,,14.03,6.0,66.04,1,,,,,,,0.427655024947,,2025-07-01,2016-02-01,,2021-03-01,2026-09-01,12,1.0,,,,,,,,,1,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,,,,,,,17.63724184,,,,,,,0.6850811800677126,0.4540855268656197,0.37711282433692017
2025-08,Ministry of Housing & Urban Affairs,Urban Public Transport,256,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29477.97,94.0,16.2466853045,111.63724184,96.0347742799,2.03477427993,113.97,60.94,13.01,6.0,66.04,1,,,,,,,0.461183704842,,2025-08-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,11,1.0,16.2466853045,94.0,1.0,0.0,0.0,,,,2,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,89.76377952755905,-4.236220472440948,,,,111.63724184,17.63724184,17.63724184,0.0,,,,,0.6850811800677126,0.3221041864654145,0.5474217378534549
2025-09,Ministry of Housing & Urban Affairs,Urban Public Transport,262,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29567.97,94.0,16.2466853045,111.97808457,96.3279806875,2.32798068747,114.99,60.94,11.99,6.0,66.04,1,0.0,90.0,0.0,0.0,0.0,0.305312747113,0.500417014178,-0.500417014178,2025-09-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,10,1.0,16.2466853045,94.0,1.0,0.0,0.0,0.0,0.0,0.305312747113,3,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,90.5511811023622,-3.448818897637807,,-4.236220472440948,0.7874015748031411,111.63724184,17.978084569999993,17.63724184,0.34084272999999143,,,,,0.6990615944828013,0.37372930783265224,0.6929617407183404
2025-10,Ministry of Housing & Urban Affairs,Urban Public Transport,264,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29617.97,94.0,16.2466853045,112.167441642,96.4908731361,2.4908731361,115.98,60.94,11.01,6.0,66.04,1,0.0,50.0,0.0,0.0,0.0,0.169101903174,0.544959128065,-0.544959128065,2025-10-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,9,1.0,16.2466853045,94.0,1.0,0.0,0.0,0.0,0.0,0.2372073251435,4,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,91.33858267716536,-2.6614173228346374,,-3.448818897637807,0.7874015748031695,111.97808457,18.167441642,17.978084569999993,0.18935707200000707,0.0,0.0,0.305312747113,-0.136210843939,0.6943612282478336,0.3722884017317909,0.7608783632385625
2025-11,Ministry of Housing & Urban Affairs,Urban Public Transport,257,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29667.97,95.0,16.2466853045,112.356798714,96.6537655847,1.65376558474,116.99,60.94,9.99,5.0,66.04,1,1.0,50.0,0.0,0.0,1.0,0.168816431376,0.500500500501,0.499499499499,2025-11-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,8,1.0,16.2466853045,94.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.2144103605543333,5,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,92.1259842519685,-2.8740157480314963,,-2.6614173228346374,-0.2125984251968589,112.167441642,17.356798714000007,18.167441642,-0.8106429279999929,0.0,1.0,0.169101903174,-0.00028547179800000877,0.6573373131163541,0.3785428651284609,0.8137718820408764
2025-12,Ministry of Housing & Urban Affairs,Urban Public Transport,254,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29687.97,95.0,16.2466853045,112.432541543,96.7189225642,1.71892256419,117.98,60.94,9.0,5.0,66.04,1,0.0,20.0,0.0,0.0,0.0,0.0674127687199,0.555555555556,-0.555555555556,2025-12-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,7,1.0,16.2466853045,95.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.1351103677566333,6,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,92.91338582677166,-2.086614173228341,,-2.8740157480314963,0.7874015748031553,112.356798714,17.432541543,17.356798714000007,0.07574282899999218,1.0,-1.0,0.168816431376,-0.1014036626561,0.6878771654770478,0.3994786543922518,0.8549653959035206
2026-01,Ministry of Housing & Urban Affairs,Urban Public Transport,268,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29717.97,95.0,16.2466853045,112.546155786,96.8166580334,1.81665803337,119.0,60.94,7.98,5.0,66.04,1,0.0,30.0,0.0,0.0,0.0,0.101051031782,0.62656641604,-0.62656641604,2026-01-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,6,3.0,16.2466853045,95.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.1124267439593,7,16.2466853045,1.0,66.04,,,,16.2466853045,93.7007874015748,-1.2992125984251999,,-2.086614173228341,0.7874015748031411,112.432541543,17.546155786,17.432541543,0.11361424300000067,0.0,0.0,0.0674127687199,0.03363826306210001,0.6906742280622781,0.36964846328126666,0.8870469367572107
2026-04,Ministry of Housing & Urban Affairs,Urban Public Transport,270,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29802.97,95.5,16.2466853045,112.868062809,97.093575196,1.59357519604,121.95,60.94,5.03,4.5,66.04,1,0.5,85.0,0.0,0.0,0.5,0.286022228302,0.894632206759,-0.394632206759,2026-04-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,3,1.0,16.2466853045,95.0,1.0,0.0,0.5,0.1666666666666666,0.0,0.1514953429346333,8,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,96.06299212598425,0.5629921259842519,,-1.2992125984251999,1.8622047244094517,112.546155786,17.368062808999994,17.546155786,-0.1780929770000057,0.0,0.5,0.101051031782,0.18497119652000002,0.6812875612371473,0.37790491939709614,0.9120320658962018
2026-05,Ministry of Housing & Urban Affairs,Urban Public Transport,261,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29812.97,95.6,16.2466853045,112.905934223,97.1261536858,1.52615368577,122.94,60.94,4.04,4.4,66.04,1,0.1,10.0,0.0,0.0,0.1,0.0335537028692,1.08910891089,-0.989108910891,2026-05-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,2,1.0,16.2466853045,95.5,1.0,0.0,0.0999999999999943,0.1999999999999999,0.0,0.1402089876510666,9,16.2466853045,1.0,66.04,1.0,0.0,1.0,16.2466853045,96.8503937007874,1.2503937007873986,,0.5629921259842519,0.6874015748031468,112.868062809,17.30593422300001,17.368062808999994,-0.06212858599998583,0.5,-0.4,0.286022228302,-0.2524685254328,0.6827008487031383,0.389462757464563,0.9314905040347882
2026-06,Ministry of Housing & Urban Affairs,Urban Public Transport,257,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.1,29812.97,95.6,16.2466853045,112.905934223,97.1261536858,1.52615368577,123.96,60.94,3.02,4.4,66.04,1,0.0,0.0,0.0,0.0,0.0,0.0,1.45695364238,-1.45695364238,2026-06-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,1,1.0,16.2466853045,95.6,1.0,0.0,0.0,0.1999999999999999,0.0,0.1065253103904,10,16.2467610473,1.0,66.04,1.0,0.0,1.0,16.2467610473,97.63779527559055,2.037795275590554,,1.2503937007873986,0.7874015748031553,112.905934223,17.30593422300001,17.30593422300001,0.0,0.1,-0.1,0.0335537028692,-0.0335537028692,0.6860450197006581,0.37295156575237703,0.9466447508944658
2026-07,Ministry of Housing & Urban Affairs,Urban Public Transport,257,Construction of Bangalore Metro Rail Project Phase 2.,Bengaluru Metro Rail,702635,Karnataka,02/2014,02/2016,03/2021,09/2026,26405.14,30695.12,29834.97,95.8,16.2467610473,112.989251335,97.197763032,1.39776303204,124.94,60.94,2.04,4.2,66.04,1,0.2,22.0,0.0200000000004,6.51569794542e-05,0.2,0.0737933858988,2.05882352941,-1.85882352941,2026-07-01,2014-02-01,2016-02-01,2021-03-01,2026-09-01,0,,16.2466853045,95.6,1.0,7.574280000000044e-05,0.2000000000000028,0.1,2.17189931514e-05,0.0357823629226666,11,,,,,,,,98.4251968503937,2.6251968503937064,,2.037795275590554,0.5874015748031525,112.905934223,17.18925133500001,17.30593422300001,-0.11668288799999971,0.0,0.2,0.0,0.0737933858988,0.6822367583937061,0.3568262890817211,0.9584468902156401
2025-07,Ministry of Housing & Urban Affairs,Urban Public Transport,274,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,06/2016,,03/2023,06/2024,23136.0,23942.0,27519.07,91.9,3.48374827109,118.944804633,114.940564698,23.040564698,,,-12.98,8.1,15.05,1,,,,,,,,,2025-07-01,2016-06-01,,2023-03-01,2024-06-01,12,1.0,,,,,,,,,1,61.1168741355,1.0,29.04,1.0,1.0,1.0,61.1168741355,,,,,,,27.044804633,,,,,,,0.7424944685657237,0.4540855268656197,0.3187794910035868
2025-08,Ministry of Housing & Urban Affairs,Urban Public Transport,265,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,27519.07,91.9,61.1168741355,118.944804633,73.8251690096,-18.0748309904,110.0,80.95,0.0,8.1,29.04,1,,,,,,,,,2025-08-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,11,1.0,3.48374827109,91.9,1.0,57.63312586441,0.0,,,,2,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,8.099999999999994,,,,118.944804633,27.044804633,27.044804633,0.0,,,,,0.7424944685657237,0.40250994407299096,0.48908840452012164
2025-09,Ministry of Housing & Urban Affairs,Urban Public Transport,272,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,31783.93,96.0,61.1168741355,137.378673928,85.2664717244,-10.7335282756,111.01,80.95,-1.02,4.0,29.04,1,4.1,4264.86,0.0,0.0,4.1,15.4978347742,,,2025-09-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,10,1.0,61.1168741355,91.9,1.0,0.0,4.099999999999994,4.1,0.0,15.4978347742,3,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,4.0,,8.099999999999994,-4.099999999999994,118.944804633,41.37867392800001,27.044804633,14.333869295000014,,,,,0.9004714361710406,0.3666692848442152,0.6346284073850071
2025-10,Ministry of Housing & Urban Affairs,Urban Public Transport,274,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,31783.93,96.0,61.1168741355,137.378673928,85.2664717244,-10.7335282756,112.0,80.95,-2.0,4.0,29.04,1,0.0,0.0,0.0,0.0,0.0,0.0,,,2025-10-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,9,1.0,61.1168741355,96.0,1.0,0.0,0.0,2.05,0.0,7.7489173871,4,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,4.0,,4.0,0.0,137.378673928,41.37867392800001,41.37867392800001,0.0,4.1,-4.1,15.4978347742,-15.4978347742,0.6817746779682715,0.47955474739928133,0.7025450299052292
2025-11,Ministry of Housing & Urban Affairs,Urban Public Transport,268,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,32562.27,96.0,61.1168741355,140.742868257,87.3545176521,-8.64548234789,113.02,80.95,-3.02,4.0,29.04,1,0.0,778.34,0.0,0.0,0.0,2.44884757801,,,2025-11-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,8,1.0,61.1168741355,96.0,1.0,0.0,0.0,1.3666666666666665,0.0,5.982227450736667,5,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,4.0,,4.0,0.0,137.378673928,44.742868257,41.37867392800001,3.364194328999986,0.0,0.0,0.0,2.44884757801,0.8964105575442707,0.3666692848442152,0.7554385487075431
2025-12,Ministry of Housing & Urban Affairs,Urban Public Transport,266,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,32609.9,97.0,61.1168741355,140.948737898,87.4822942376,-9.51770576242,114.0,80.95,-4.01,3.0,29.04,1,1.0,47.63,0.0,0.0,1.0,0.146273585963,,,2025-12-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,7,1.0,61.1168741355,96.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8650403879910001,6,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,3.0,,4.0,-1.0,140.742868257,43.94873789799999,44.742868257,-0.7941303590000075,0.0,1.0,2.44884757801,-2.302573992047,0.7286818363516682,0.3303946209944976,0.7966320625701873
2026-01,Ministry of Housing & Urban Affairs,Urban Public Transport,280,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,32732.81,97.0,61.1168741355,141.479987898,87.8120238223,-9.1879761777,115.02,80.95,-5.03,3.0,29.04,1,0.0,122.91,0.0,0.0,0.0,0.376910079454,,,2026-01-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,6,3.0,61.1168741355,97.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.9906770811423334,7,61.1168741355,1.0,29.04,,,,61.1168741355,100.0,3.0,,3.0,0.0,140.948737898,44.47998789799999,43.94873789799999,0.53125,1.0,-1.0,0.146273585963,0.23063649349100002,0.7886001018181671,0.38546070028965185,0.8287136034238773
2026-04,Ministry of Housing & Urban Affairs,Urban Public Transport,282,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,33526.69,97.79,61.1168741355,144.911350277,89.9417587724,-7.8482412276,117.98,80.95,-7.98,2.21,29.04,1,0.79,793.88,0.0,0.0,0.79,2.42533409139,,,2026-04-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,3,1.0,61.1168741355,97.0,1.0,0.0,0.7900000000000063,0.5966666666666667,0.0,0.982839252269,8,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,2.2099999999999937,,3.0,-0.7900000000000063,141.479987898,47.12135027699999,44.47998789799999,2.6413623790000003,0.0,0.79,0.376910079454,2.048424011936,0.8739234043606472,0.32927067620079775,0.8536987325628684
2026-05,Ministry of Housing & Urban Affairs,Urban Public Transport,273,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,33648.26,97.86,61.1168741355,145.436808437,90.2678935508,-7.59210644919,118.97,80.95,-8.97,2.14,29.04,1,0.07,121.57,0.0,0.0,0.07,0.362606627734,,,2026-05-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,2,1.0,61.1168741355,97.79,1.0,0.0,0.0699999999999931,0.2866666666666667,0.0,1.0549502661926666,9,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,2.1400000000000006,,2.2099999999999937,-0.06999999999999318,144.911350277,47.576808437,47.12135027699999,0.4554581600000063,0.79,-0.72,2.42533409139,-2.062727463656,0.7753971859226833,0.3702336523744894,0.8731571707014549
2026-06,Ministry of Housing & Urban Affairs,Urban Public Transport,269,Mumbai Metro Line 3,Mumbai Metro Rail Corporation Limited [MMRC],702637,Maharashtra,07/2013,06/2016,03/2023,08/2025,23136.0,37276.0,33648.26,97.86,61.1168741355,145.436808437,90.2678935508,-7.59210644919,119.98,80.95,-9.99,2.14,29.04,1,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-01,2013-07-01,2016-06-01,2023-03-01,2025-08-01,1,1.0,61.1168741355,97.86,1.0,0.0,0.0,0.2866666666666667,0.0,0.9293135730413332,10,61.1168741355,1.0,29.04,1.0,0.0,1.0,61.1168741355,100.0,2.1400000000000006,,2.1400000000000006,0.0,145.436808437,47.576808437,47.576808437,0.0,0.07,-0.07,0.362606627734,-0.362606627734,0.7688962306739199,0.35233717660356434,0.8883114175611324
